customer_first_name,customer_last_name,order_id,loyalty_level_name,loyalty_level,payment_method,payment_date,store_street_address,store_state,store_zipcode,store_phone,shipment_status,delivery_date,shipment_date,shipment_zipcode,payment_total,invoice_date,representative_phone,representative_email,representative_first_name,representative_last_name,supplier_name,supplier_start_date,supplier_location_state,supplier_location_street,department_name,product_type,product_quantity,unit_price,quantity_in_order,time_of_day,promotion_name,promotion_response,birth_year,Education,marital_status,Income,numberof_children,enrollment_date,Complain,Response,deals
Dean,Percer,659,Bronze,3,credit card,7/12/2022,7930 SW 104th St,FL,33156,305-969-5800,Pending,NULL,7/15/2022,33170,149,7/17/2022,656-759-1207,Lucy.Mcknight@inbox.com,Lucy,Mcknight,Charlie's Apples at Windy Hill Apple Farm,3/25/2015,NC,3390 John Adams Road,Beverage,Wine,68942,15.69,35,Snack,Campaign 4,0,1947,PhD,Together,73059,1,31-08-2013,1,0,3
Ben,Peterman,660,Bronze,3,credit card,3/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/14/2022,3/13/2022,90020,437,3/15/2022,688-039-4206,Dacey.Walters@outlook.com,Dacey,Walters,Hattie Carthan Community Farmers Market,12/23/2017,OH,6615 Peters Rd,Beverage,Wine,68942,15.69,31,Dinner,Campaign 1,1,1966,PhD,Single,46734,3,21-10-2013,1,0,2
Tracy,Poddar,661,Gold,1,debit card,5/1/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/5/2022,5/4/2022,90020,294,5/6/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,RB Pop Up Farm Stand,7/17/2016,NY,3275 Cold Springs Road,Beverage,Wine,68942,15.69,32,Snack,Campaign 5,0,1963,Graduation,Together,56253,1,7/12/2012,1,0,5
Chad,Sievert,662,Gold,1,venmo,6/8/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/12/2022,6/11/2022,33170,295,6/13/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Produce,Meats,69752,5.67,22,Drink,Campaign 1,1,1985,Graduation,Married,19986,1,14-11-2013,1,0,1
Michael,Paige,663,Gold,1,debit card,3/16/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/20/2022,3/19/2022,90020,357,3/21/2022,420-956-9711,Evelyn.Kelly@outlook.com,Evelyn,Kelly,Ridge View Farm,8/7/2014,ME,1628 Alna Road,Beverage,Wine,68942,15.69,10,Drink,Campaign 2,0,1975,Graduation,Widow,58330,1,25-12-2013,1,0,1
Corey,Roper,664,Silver,2,venmo,1/20/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/24/2022,1/23/2022,76110,16,1/25/2022,779-277-3780,Grace.Sanchez@outlook.com,Grace,Sanchez,Baumhoefeners Red Barn Market,11/8/2014,NC,6709 Liberty Road,Produce,Meats,69752,5.67,23,Lunch,Campaign 2,1,1980,Basic,Married,25965,0,7/9/2012,1,1,2
Maureen,Gastineau,665,Bronze,3,debit card,7/20/2022,788 S Grand Ave,CA,90017,213-873-4745,Pending,NULL,7/23/2022,90020,137,7/25/2022,656-759-1207,Lucy.Mcknight@inbox.com,Lucy,Mcknight,Charlie's Apples at Windy Hill Apple Farm,3/25/2015,NC,3390 John Adams Road,Produce,Fish,69000,10.99,24,Drink,Campaign 1,0,1956,Master,Together,14661,0,1/1/2013,1,0,2
Muhammed,Yedwab,666,Bronze,3,credit card,3/26/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/30/2022,3/29/2022,33170,152,3/31/2022,214-528-5656,Mary.Hill@outlook.com,Mary,Hill,Copper Kettle Farm LLC,7/13/2016,MA,3210 Hancock Rd / Rte 43,Non Perishables,Sweet,68059,3.89,38,Snack,Campaign 4,0,1959,Graduation,Married,18690,0,28-12-2012,1,1,3
Alex,Grayson,667,Gold,1,credit card,3/30/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/3/2022,4/2/2022,10003,385,4/4/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Produce,Fruits,68931,8.99,35,Lunch,Campaign 4,0,1974,PhD,Together,45068,1,16-05-2013,1,0,1
Chris,Cortes,668,Silver,2,debit card,7/7/2022,4 Union Square S,NY,10003,212-673-5388,In Transit,NULL,7/10/2022,10003,258,7/12/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Produce,Fish,69000,10.99,12,Drink,Campaign 1,1,1987,Basic,Single,21063,1,25-09-2013,1,0,5
Dan,Campbell,669,Gold,1,debit card,6/13/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,6/17/2022,6/16/2022,10003,257,6/18/2022,214-528-5656,Mary.Hill@outlook.com,Mary,Hill,Copper Kettle Farm LLC,7/13/2016,MA,3210 Hancock Rd / Rte 43,Produce,Meats,69752,5.67,25,Lunch,Campaign 3,0,1968,PhD,Married,29187,1,9/5/2013,0,0,1
Sara,Luxemburg,670,Silver,2,debit card,5/12/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,5/16/2022,5/15/2022,76110,263,5/17/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Produce,Meats,69752,5.67,37,Lunch,Campaign 5,0,1971,2n Cycle,Married,54690,2,7/11/2013,0,0,1
Eric,Murdock,671,Bronze,3,debit card,1/17/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/21/2022,1/20/2022,33170,155,1/22/2022,335-993-9247,Alma.Conley@gmail.com,Alma,Conley,Green River Farm Millspring,7/27/2014,MI,69676 Cr376 (40th Ave),Beverage,Wine,68942,15.69,34,Drink,Campaign 3,0,1964,PhD,Married,59304,1,29-07-2013,0,1,5
Paul,Knutson,672,Gold,1,credit card,6/12/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,6/16/2022,6/15/2022,60625,437,6/17/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Produce,Meats,69752,5.67,47,Drink,Campaign 1,0,1962,Master,Single,59247,2,8/11/2013,0,0,7
Janet,Martin,673,Gold,1,cash,6/22/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/26/2022,6/25/2022,76110,183,6/27/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Non Perishables,Sweet,68059,3.89,10,Lunch,Campaign 1,0,1970,Graduation,Widow,66731,1,12/9/2012,0,1,2
Nicole,Brennan,674,Silver,2,venmo,3/21/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/25/2022,3/24/2022,33170,108,3/26/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Beach View Farms,8/4/2014,WI,1670 Mar-El Road,Beverage,Wine,68942,15.69,33,Drink,Campaign 2,0,1980,Graduation,Married,77353,1,16-12-2013,0,0,3
Parhena,Norris,675,Gold,1,credit card,1/11/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/15/2022,1/14/2022,33170,49,1/16/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Produce,Meats,69752,5.67,10,Dinner,Campaign 3,1,1975,PhD,Single,52614,1,1/12/2012,0,0,3
Jennifer,Patt,676,Gold,1,credit card,6/5/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/9/2022,6/8/2022,76110,179,6/10/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Produce,Fruits,68931,8.99,29,Dinner,Campaign 5,1,1974,Graduation,Married,26751,2,22-05-2014,0,0,1
Elpida,Rittenbach,677,Bronze,3,credit card,6/16/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,6/20/2022,6/19/2022,60625,490,6/21/2022,478-573-2416,Orli.Hendricks@outlook.com,Orli,Hendricks,Cypress Cattle and Produce,4/21/2015,KS,1692 18th Road,Produce,Meats,69752,5.67,16,Snack,Campaign 2,0,1963,PhD,Married,81300,1,30-10-2012,0,0,1
David,Wiener,678,Gold,1,credit card,5/28/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/1/2022,5/31/2022,90020,347,6/2/2022,329-493-6700,Joan.Wilder@yahoo.com,Joan,Wilder,4R Angus Farm,3/23/2015,FL,124 Diamond Lake Lane,Produce,Meats,69752,5.67,40,Dinner,Campaign 5,0,1979,Graduation,Single,70337,0,2/1/2014,0,0,2
Peter,Mcvee,679,Gold,1,cash,4/1/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/5/2022,4/4/2022,33170,475,4/6/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Acorn Hollow Farm,2/26/2013,SC,1221 Riddle Rd,Produce,Fruits,68931,8.99,16,Lunch,Campaign 5,0,1985,2n Cycle,Married,36145,1,16-06-2013,0,0,4
Karen,Carlisle,680,Bronze,3,venmo,3/26/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,3/30/2022,3/29/2022,33170,301,3/31/2022,851-266-8749,Vincent.Krueger@gmail.com,Vincent,Krueger,High Springs Orchard Bakery LLC,10/3/2014,MA,495 Chicopee Row,Produce,Fruits,68931,8.99,32,Lunch,Campaign 1,0,1980,PhD,Single,65295,0,23-12-2013,0,0,5
Stefania,Perrino,681,Bronze,3,cash,1/14/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,1/18/2022,1/17/2022,33170,386,1/19/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Non Perishables,Sweet,68059,3.89,38,Breakfast,Campaign 3,1,1963,Graduation,Divorced,68118,1,18-10-2013,1,0,4
Jay,Fine,682,Bronze,3,cash,2/13/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/17/2022,2/16/2022,33170,259,2/18/2022,688-039-4206,Dacey.Walters@outlook.com,Dacey,Walters,Hattie Carthan Community Farmers Market,12/23/2017,OH,6615 Peters Rd,Beverage,Wine,68942,15.69,16,Breakfast,Campaign 1,0,1967,Graduation,Divorced,68743,0,30-08-2012,1,1,1
Paul,Lucas,683,Gold,1,debit card,7/8/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Pending,NULL,7/11/2022,60625,434,7/13/2022,665-662-7472,Kimberley.Sharpe@mail.com,Kimberley,Sharpe,Green Family Farm,4/20/2015,NY,3275 Cold Springs Road,Produce,Fish,69000,10.99,16,Lunch,Campaign 4,0,1982,2n Cycle,Together,41039,0,25-07-2013,1,0,7
George,Zrebassa,684,Gold,1,credit card,6/4/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,6/8/2022,6/7/2022,90020,73,6/9/2022,405-437-1466,Brynne.Giles@gmail.com,Brynne,Giles,Fruit Ridge Hayrides LLC,4/4/2015,WA,1146 NE Madison Rd,Non Perishables,Sweet,68059,3.89,50,Drink,Campaign 3,1,1955,Graduation,Together,38946,1,24-10-2013,1,1,6
George,Zrebassa,685,Gold,1,venmo,5/1/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/5/2022,5/4/2022,33170,185,5/6/2022,487-492-4340,Dennis.Smith@gmail.com,Dennis,Smith,King Cole Foods,7/27/2014,VA,2122 Sheep Creek Road,Produce,Meats,69752,5.67,17,Snack,Campaign 4,0,1967,Graduation,Together,65777,0,19-12-2013,1,1,6
Karl,Brown,686,Silver,2,check,4/26/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,4/30/2022,4/29/2022,10003,492,5/1/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Beverage,Wine,68942,15.69,23,Dinner,Campaign 2,1,1976,PhD,Divorced,66476,1,7/3/2013,1,1,2
Evan,Henry,687,Gold,1,check,1/15/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/19/2022,1/18/2022,10003,249,1/20/2022,367-790-6730,Freya.Robbins@mail.com,Freya,Robbins,A Garden in Every Home,9/16/2014,CO,402 S Neilson Ave,Produce,Fish,69000,10.99,14,Breakfast,Campaign 3,1,1972,PhD,Single,86857,0,12/9/2012,1,1,2
Keith,Herrera,688,Bronze,3,debit card,5/10/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/14/2022,5/13/2022,33170,253,5/15/2022,542-843-5089,Cally.Holloway@gmail.com,Cally,Holloway,Cow-U-Met Farm,9/6/2014,CA,10600 Highland Springs Ave.,Produce,Meats,69752,5.67,42,Breakfast,Campaign 3,1,1982,PhD,Married,160803,0,4/8/2012,1,1,1
Alyssa,Tate,689,Silver,2,check,7/16/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,In Transit,NULL,7/19/2022,60625,273,7/21/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Produce,Meats,69752,5.67,37,Snack,Campaign 4,1,1989,PhD,Together,77845,0,16-05-2014,1,0,2
Michael,Stewart,690,Gold,1,venmo,4/29/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/3/2022,5/2/2022,90020,131,5/4/2022,200-802-5289,Libby.Bray@gmail.com,Libby,Bray,Carlton Myers Nursery and Orchard,8/23/2014,OH,82nd & Kinsman rd.,Produce,Fish,69000,10.99,29,Breakfast,Campaign 4,1,1969,PhD,Together,69476,0,30-09-2013,1,0,1
Shirley,Jackson,691,Gold,1,venmo,1/26/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/30/2022,1/29/2022,76110,253,1/31/2022,585-743-3074,Cassandra.Jensen@gmail.com,Cassandra,Jensen,Oasis Garden Center,3/19/2015,MD,13433 Ocean Gateway (US Route 50),Produce,Fruits,68931,8.99,23,Lunch,Campaign 1,0,1960,PhD,Divorced,50611,1,4/10/2012,1,1,2
Barry,Weirich,692,Bronze,3,credit card,6/3/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,6/7/2022,6/6/2022,76110,459,6/8/2022,684-389-7424,Yeo.Bird@mail.com,Yeo,Bird,Old Field Farm General Store,3/23/2015,OH,6373 W. US RT 36,Produce,Fish,69000,10.99,36,Lunch,Campaign 3,1,1970,Graduation,Single,61209,0,25-08-2013,1,0,2
Natalie,Webber,693,Bronze,3,venmo,2/13/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/17/2022,2/16/2022,76110,146,2/18/2022,697-948-0097,Constance.Terrell@gmail.com,Constance,Terrell,The Lucky Dog Farm Store and Cafe,8/27/2014,GA,596 Crump Creek Rd,Produce,Fruits,68931,8.99,26,Snack,Campaign 3,1,1958,Master,Together,42315,1,12/7/2013,1,1,1
Damala,Kotsonis,694,Silver,2,credit card,6/9/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,6/13/2022,6/12/2022,33170,340,6/14/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Produce,Fruits,68931,8.99,23,Breakfast,Campaign 1,0,1952,Basic,Together,13084,0,2/11/2013,1,0,4
Karen,Carlisle,695,Bronze,3,check,3/6/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,3/10/2022,3/9/2022,10003,94,3/11/2022,214-528-5656,Mary.Hill@outlook.com,Mary,Hill,Copper Kettle Farm LLC,7/13/2016,MA,3210 Hancock Rd / Rte 43,Non Perishables,Sweet,68059,3.89,26,Lunch,Campaign 1,1,1949,Master,Widow,47570,2,29-05-2013,1,0,5
Natalie,Webber,696,Bronze,3,check,5/4/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/8/2022,5/7/2022,33170,246,5/9/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Beverage,Wine,68942,15.69,42,Snack,Campaign 1,1,1961,Master,Married,61923,2,26-07-2013,1,1,1
Katherine,Murray,697,Bronze,3,check,7/18/2022,788 S Grand Ave,CA,90017,213-873-4745,Pending,NULL,7/21/2022,90020,254,7/23/2022,594-044-3081,Bo.Griffin@yahoo.com,Bo,Griffin,Brenckle's Organic Farm & Greenhouse,9/15/2014,PA,310 Kunkle Rd,Produce,Meats,69752,5.67,19,Dinner,Campaign 5,1,1995,Graduation,Single,34824,0,26-03-2014,1,0,1
Hunter,Lopez,698,Bronze,3,credit card,1/11/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/15/2022,1/14/2022,10003,143,1/16/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Richardson Farm,8/28/2014,WI,S387 Korthals Ln.,Produce,Fish,69000,10.99,27,Lunch,Campaign 1,1,1949,PhD,Single,26518,2,8/4/2013,1,0,2
Eric,Barreto,699,Bronze,3,cash,3/18/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/22/2022,3/21/2022,90020,196,3/23/2022,817-743-2573,Oprah.Delacruz@inbox.com,Oprah,Delacruz,L&A Family Farms,7/23/2014,WA,PO Box 186,Beverage,Wine,68942,15.69,15,Lunch,Campaign 2,0,1961,Graduation,Single,45938,0,3/11/2013,0,1,5
Barry,Franz,700,Bronze,3,credit card,1/30/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/3/2022,2/2/2022,60625,478,2/4/2022,335-993-9247,Alma.Conley@gmail.com,Alma,Conley,Green River Farm Millspring,7/27/2014,MI,69676 Cr376 (40th Ave),Produce,Fish,69000,10.99,13,Breakfast,Campaign 5,0,1960,Graduation,Together,78468,0,9/4/2014,0,0,2
Fred,Mcmath,701,Gold,1,debit card,1/24/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/28/2022,1/27/2022,76110,154,1/29/2022,851-266-8749,Vincent.Krueger@gmail.com,Vincent,Krueger,High Springs Orchard Bakery LLC,10/3/2014,MA,495 Chicopee Row,Produce,Fish,69000,10.99,11,Dinner,Campaign 4,0,1973,Graduation,Divorced,78901,1,17-09-2013,0,0,1
Berenike,Kampe,702,Bronze,3,cash,4/25/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/29/2022,4/28/2022,60625,147,4/30/2022,375-695-8959,Dominique.Rogers@mail.com,Dominique,Rogers,JZJ Natural Beef,4/7/2015,WA,220 Pocket Lane,Produce,Fruits,68931,8.99,14,Dinner,Campaign 2,1,1978,Graduation,Married,71427,2,12/3/2014,0,0,1
Dean,Percer,703,Bronze,3,credit card,1/8/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,1/12/2022,1/11/2022,10003,41,1/13/2022,303-662-8628,Megan.Todd@outlook.com,Megan,Todd,Jaybird Farms,9/16/2014,OR,15801 sw roy rogers road,Non Perishables,Sweet,68059,3.89,32,Breakfast,Campaign 1,0,1978,Graduation,Divorced,71022,1,11/2/2014,0,0,3
Muhammed,Lee,704,Bronze,3,cash,2/22/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,2/26/2022,2/25/2022,90020,430,2/27/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Produce,Fruits,68931,8.99,29,Snack,Campaign 3,0,1988,Master,Single,90247,0,29-04-2014,0,1,3
Noel,Staavos,705,Bronze,3,cash,2/13/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,2/17/2022,2/16/2022,33170,267,2/18/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Ka-La Healing Garden Center,7/30/2014,MI,849 N. Aurelius Road,Produce,Fish,69000,10.99,34,Lunch,Campaign 1,1,1968,Master,Divorced,41335,1,26-12-2013,0,0,2
Nathan,Cano,706,Gold,1,credit card,6/28/2022,788 S Grand Ave,CA,90017,213-873-4745,Out For Delivery,NULL,7/1/2022,90020,38,7/3/2022,944-811-7728,Basia.Watts@gmail.com,Basia,Watts,7 M Family Farms LLC,9/16/2014,VA,18388 Beaver Dam Road,Beverage,Wine,68942,15.69,26,Lunch,Campaign 2,1,1986,Graduation,Married,71952,1,10/1/2013,0,0,1
Bobby,Trafton,707,Gold,1,check,3/10/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/14/2022,3/13/2022,90020,415,3/15/2022,551-153-6006,Brenda.Jordan@mail.com,Brenda,Jordan,"Green Acres produce, LLC",9/16/2014,NJ,1250 Lacey Road,Beverage,Wine,68942,15.69,36,Dinner,Campaign 2,0,1970,PhD,Divorced,35682,1,27-06-2014,0,1,2
Rick,Duston,708,Gold,1,debit card,1/30/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,2/3/2022,2/2/2022,76110,464,2/4/2022,466-690-5166,Alice.Smith@outlook.com,Alice,Smith,Northfork Ranch,3/22/2015,NH,150 Arbutus Hill Rd,Produce,Fish,69000,10.99,44,Snack,Campaign 2,1,1951,Graduation,Divorced,43185,1,10/4/2013,0,0,5
Karl,Brown,709,Silver,2,cash,6/12/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,6/16/2022,6/15/2022,60625,300,6/17/2022,280-292-5980,Amy.Lindsay@outlook.com,Amy,Lindsay,"Owen Farm Tours, LLC",9/11/2014,IN,10262 S 800 E,Produce,Fish,69000,10.99,39,Drink,Campaign 1,0,1948,PhD,Together,66375,1,21-11-2013,0,1,2
Roland,Black,710,Gold,1,debit card,6/5/2022,4 Union Square S,NY,10003,212-673-5388,Delivered,6/9/2022,6/8/2022,10003,203,6/10/2022,558-745-1032,Deanna.Goff@inbox.com,Deanna,Goff,Hattie Carthan After Church Farmers Market,6/13/2016,AR,5985 S.W. Anglin Road,Produce,Fish,69000,10.99,27,Lunch,Campaign 2,1,1971,Master,Married,35178,1,10/1/2013,0,0,1
Erica,Hernandez,711,Gold,1,debit card,1/16/2022,3720 Vision Dr,TX,76109,682-316-8040,Delivered,1/20/2022,1/19/2022,76110,496,1/21/2022,851-266-8749,Vincent.Krueger@gmail.com,Vincent,Krueger,High Springs Orchard Bakery LLC,10/3/2014,MA,495 Chicopee Row,Produce,Fruits,68931,8.99,30,Dinner,Campaign 3,1,1986,Graduation,Married,25252,1,12/7/2013,0,1,2
Tony,Molinari,712,Gold,1,check,5/22/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,5/26/2022,5/25/2022,33170,443,5/27/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Beach View Farms,8/4/2014,WI,1670 Mar-El Road,Produce,Meats,69752,5.67,21,Breakfast,Campaign 4,1,1965,Master,Single,55250,1,21-10-2012,1,1,2
Elizabeth,Moffitt,713,Bronze,3,check,4/30/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/4/2022,5/3/2022,60625,121,5/5/2022,506-956-0578,Mary.Frank@inbox.com,Mary,Frank,Food Pride Market,7/27/2014,WI,8079 Maurer Road,Produce,Fruits,68931,8.99,27,Breakfast,Campaign 1,1,1975,Graduation,Single,33249,1,20-02-2013,1,1,1
Harold,Dahlen,714,Gold,1,debit card,5/12/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/16/2022,5/15/2022,60625,259,5/17/2022,755-303-2416,Kyle.Thomas@inbox.com,Kyle,Thomas,JP Family Farms,8/17/2014,AK,1305 N. Smith Rd.,Non Perishables,Sweet,68059,3.89,37,Lunch,Campaign 4,1,1953,Graduation,Together,58398,0,14-05-2013,1,0,5
David,Flashing,715,Gold,1,credit card,3/30/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,4/3/2022,4/2/2022,90020,405,4/4/2022,440-604-6440,Johnny.Smith@yahoo.com,Johnny,Smith,Family Foods Superstore,8/23/2014,IN,9240 n co rd 30 w,Produce,Meats,69752,5.67,13,Dinner,Campaign 1,1,1982,Graduation,Together,50272,1,7/8/2013,1,0,2
David,Flashing,716,Gold,1,debit card,3/11/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,3/15/2022,3/14/2022,90020,74,3/16/2022,673-465-2275,Elizabeth.Pittman@gmail.com,Elizabeth,Pittman,Food Town Supermarket,7/28/2014,IA,2469 Highway 2,Non Perishables,Sweet,68059,3.89,46,Breakfast,Campaign 4,1,1975,PhD,Married,76618,0,7/12/2012,1,0,2
Deanra,Eno,717,Bronze,3,debit card,5/2/2022,788 S Grand Ave,CA,90017,213-873-4745,Delivered,5/6/2022,5/5/2022,90020,426,5/7/2022,686-216-7591,Dennis.Meyer@mail.com,Dennis,Meyer,MAWS Farm,7/28/2014,WA,1209 Pecks Canyon Road,Produce,Fish,69000,10.99,50,Dinner,Campaign 1,0,1960,2n Cycle,Divorced,87305,0,23-09-2012,1,0,2
Chuck,Sachs,718,Gold,1,debit card,2/22/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/26/2022,2/25/2022,60625,179,2/27/2022,802-065-0912,Natalie.Mcfadden@outlook.com,Natalie,Mcfadden,Richardson Farm,8/28/2014,WI,S387 Korthals Ln.,Produce,Meats,69752,5.67,28,Drink,Campaign 3,0,1978,Graduation,Together,25851,1,11/2/2013,1,0,4
Chris,Cortes,719,Silver,2,debit card,4/1/2022,7930 SW 104th St,FL,33156,305-969-5800,Delivered,4/5/2022,4/4/2022,33170,16,4/6/2022,367-790-6730,Freya.Robbins@mail.com,Freya,Robbins,A Garden in Every Home,9/16/2014,CO,402 S Neilson Ave,Produce,Fruits,68931,8.99,34,Lunch,Campaign 2,1,1970,Graduation,Divorced,58710,1,31-03-2013,1,0,5
Raymond,Fair,720,Bronze,3,cash,4/28/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,5/2/2022,5/1/2022,60625,160,5/3/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Moody Family Farm,7/30/2014,IA,4241 Johnson Avenue N.W.,Produce,Meats,69752,5.67,23,Drink,Campaign 2,1,1958,Graduation,Single,45160,2,29-03-2014,1,1,1
Bobby,Trafton,721,Gold,1,debit card,2/11/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,2/15/2022,2/14/2022,60625,419,2/16/2022,817-743-2573,Oprah.Delacruz@inbox.com,Oprah,Delacruz,L&A Family Farms,7/23/2014,WA,PO Box 186,Non Perishables,Sweet,68059,3.89,40,Lunch,Campaign 1,0,1965,Master,Married,74806,1,19-12-2012,1,1,2
Mark,Packer,722,Gold,1,credit card,3/24/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,3/28/2022,3/27/2022,60625,142,3/29/2022,455-025-7864,Mary.Smith@outlook.com,Mary,Smith,Ka-La Healing Garden Center,7/30/2014,MI,849 N. Aurelius Road,Produce,Meats,69752,5.67,31,Dinner,Campaign 3,0,1954,Graduation,Married,59111,0,2/5/2013,1,0,4
Ann,Blume,723,Silver,2,venmo,4/13/2022,5118 S Lake Park Ave,IL,60615,773-819-1600,Delivered,4/17/2022,4/16/2022,60625,103,4/18/2022,684-389-7424,Yeo.Bird@mail.com,Yeo,Bird,Old Field Farm General Store,3/23/2015,OH,6373 W. US RT 36,Produce,Meats,69752,5.67,34,Breakfast,Campaign 4,1,1984,PhD,Married,18988,1,23-05-2014,1,0,2
